"subject_id","problemID","session","response","left_lottery"
62,7,2,"Bei Lotterie A habe ich die Möglichkeit auf 0 Euro, auch wenn nur mit 20 %. Bei Lotterie B komme ich aufjedenfall ins Minus. Hier lohnt es sich für mich ein höheren Betrag zu riskieren, da ich hier aber auch die Chance habe mit null rauszukommen. Bei B habe ich 100 % einen Verlust. Hier riskier ich lieber 1000 Euro mehr Schaden, aber die Chance auf keinen Schaden.","a"
62,8,2,"Bei Lotterie B habe ich einen geringeren Minusbetrag aber eine höhere Wahrscheinlichkeit von 5 % den Minusbetrag zu erhalten als bei Lotterie A. Zunächst habe ich überlegt, ob es nicht besser ist das geringere Risiko zu nehmen und Lotterie A zu nehmen, jedoch waren der Unterschied zwischen Lotterie A und Lotterie B je nur 5 %. Also bei Lotterie A 20 % Wahrscheinlichkeit auf -4000 und Lotterie B 25 % Wahrscheinlichkeit auf -3000. Ich habe für mich beschlossen das 5 % Wahrscheinlichkeit eine geringe Abweichung ist und Riskier lieber, die geringere Summe zu verlieren.","a"
62,9,2,"bei Lotterie A habe ich eine höhere Wahrscheinlichkeit null zu erhalten als bei Lotterie B. eine 10 prozentige Wahrscheinlichkeit auf 0 ist hier ein sehr hohes Risiko. Bei Lotterie A ist das Risiko mit 55 % 0 zu erhalten höher als ins Minus zu kommen.","a"
62,10,2,"Bei Lotterie B habe ich eine 0,2 prozentige Chance auf - 3000. Lotterie A 0,1 prozentige Wahrscheinlichkeit auf - 6000. Die Summe in Lotterie A schreckt ab und der prozentuale Unterschied von 0,1 prozent überzeugt nicht. Hier gehe ich lieber das höhere Risiko mit 0,1 Prozent ein habe dafür aber evtl. ein geringeren Schaden als bei A.","a"
62,11,2,"Die Wahrscheinlichkeit von 50 % auf 1000 € war mir zu niedrig und zu riskant auf 0 €. Bei Lotterie B habe ich wieder die Sicherheit aufjedenfall was zu bekommen.","a"
62,12,2,"Ich nehme hier lieber den Verlust mit Lotterie A. Bei Lotterie B habe ich einen höheren Schaden zu beklagen. Ich habe gezweifelt ob es doch nicht besser ist Lotterie B zu nehmen, da die Wahrscheinlichkeit mit 50/50 ziemlich gleich ist. Jedoch ist die Angst vor einem höheren Verlust größer. Daher habe ich mich für A entschieden.","b"
62,13,2,"Bei Lotterie A ist mir die Wahrscheinlichkeit von 25 % zu gering. Bei Lotterie B habe ich eine 50 % Chance was zu gewinnen. Auch wenn es weniger ist als bei Lotterie A, ist es doch wahrscheinlicher hier nicht leer auszugehen. Bei Lotterie A ist mir das Risiko leer auszugehen zu hoch.","a"
62,14,2,"Die Summe von -6000 Euro bei Lotterie A war sehr abschreckend. Auch trotz der Wahrscheinlichkeit mit ur 25%. Bei Lotterie B hätte ich in der Summe nicht einen so hohen Verlust wie bei A. Sollte es hier zu einem Verlust kommen würde ich weniger als 6000 Euro verlieren. Jedoch ist die Wahrscheinlichkeit bei Lotterie B höher das ich einen Verlust erleide. Hier war ich im Zwiespalt, nehme ich lieber das geringere Risiko und den evtl. höheren Verlust oder das höhere Risiko, hier aber evtl. den geringeren Verlust. Da ich bei Lotterie B aber in 50 % Wahrscheinlichkeit ein Verlust erleide, bin ich doch das Risiko eingegangen einen höheren Verlust mit Lotterie A zu erleiden. Hier habe ich ein höheres Risiko null zu erhalten und das war für mich der sichere Weg.","a"
62,15,2,"Auch wenn die Chance bei Lotterie A sehr sehr gerin ist, lohnt es sich hier eher es zu Versuchen. Bei Lotterie B überzeugt der Betrag nicht. Der ist zu niedrig. Bei so einem Unterschied in der Summe verzichte ich mit dem Wissen das ich die Summe aus Lotterie A sehr wahrscheinlich nicht erhalte auf die 5 Euro und versuch einfach mein Glück mit Lotterie A.","a"
62,16,2,"Bei Lotterie B ist die Wahrscheinlichkeit auf -5000 Euro mit 0,1 Prozent sehr gering, jedoch ist die Möglichkeit da. Bei Lotterie A verliere ich ur 5 Euro. Da es bei Lotterie B auch nichts zu gewinnen gibt und ich bestenfalls mit null raus gehe, gehe ich doch lieber den sicheren Weg und verliere 5 Euro.","b"
62,17,2,"Bei Lotterie A habe ich eine 100 % Wahrscheinlichkeit auf eine Auszahlung. Bei Lotterie B habe ich wieder das Riskio ins Minus zu kommen. Ein 50 % Risiko ins Minus zu kommen ist mir zu hoch. Auch wenn ich hier auf die Chance auf das doppelte als bei Lotterie A habe gehe ich doch lieber das Risiko nicht ein.","b"
62,18,2,"Lotterie A stellt ein starkes Risiko dar, ins Minus zukommen. Bei Lotterie B hat man zwar ein geringeren Gewinn, jedoch ist dies zu 100 % Wahrscheinlichkeit mit einem plus rauszugehen. Das Risiko ins Minus zu kommen, war hier abschreckender als 3000 Euro statt 2000 Euro zu erhalten.","a"
62,19,2,"Hier habe ich wieder bei Lotterie B die sichere Auszahlung. Lotterie A ist mir mit 50/50 zu riskant.","a"
62,20,2,"Bei Lotterie B habe ich diesmal keine Auszahlung. Diesmal möchte ich aufgrund der höhe der zu gewinnenden Summe risikofreudiger sein und entscheide mich für Lotterie A. Auch wenn es hier wieder nur 50/50 ist, habe ich die Chance auf ein hohen Gewinn. Lotterie B ist zwar kein Verlust aber auch kein Gewinn.","a"
63,1,2,"Interessanter Vergleich. Aber auch hier sind ist die verschwindend geringe Abweichung bei der Summe nicht das Risiko wert. Sicher ist sicher.","a"
63,2,2,"Die 100€ Unterschied berührten mich wenig, daher sah ich auf die Wahrscheinlichkeiten. Die warne auch fast gleich, daher hab ich die höhere gewählt.","a"
63,3,2,"Merklicher Unterschied in der Gewinnsumme, aber zu hohes Risiko. 3000€ helfen mir garantiert (und 4000€ nicht soo viel mehr als 3000€), also nehme ich das garantiert mit.(Mir wird bei diesen Fragen auch bewusst wie sehr ich meine Antwort von meiner persönlichen finanziellen Situation abhängig mache. Wäre ich reicher, wäre ich wahrscheinlich spielfreudiger.)","b"
63,4,2,"Siehe vorherige Frage. (Zu) ähnliche Wahrscheinlichkeit, also Fokus auf die Summe. Höher ist in dem Fall besser. A.","a"
63,5,2,"Ähnlich letzter Frage. 90% nehme ich als quasi garantiert wahr und würde es nicht für die quasi 50/50 Wahrscheinlichkeit auf den doppelten Gewinn aufs Spiel setzen.","b"
63,6,2,"0,1% Wahrscheinlichkeitsabweichung für einen möglichen doppelten Gewinn machten für mich B attraktiver. Die Summen sind nah genug aneinander, dass sie für mich beide als hoch genug gelten. Benachteiligt bin ich in keiner Situation. Und da ich nicht dringend Geld benötige, setze ich in dieser Situation aufs Glück.","b"
63,7,2,"Schwierige Entscheidung. Aber in diesem Fall hoffe ich drauf, dass mir das Glück hold ist. 1000€ mehr Verlust sind schmerzhaft, aber die 3000€ sicher zu nehmen ebenfalls. Von daher nimmt sich der Schmerz an der Stelle nicht viel, aber bei B habe ich zumindest noch die Chance besser wegzukommen","b"
63,8,2,"Wahrgenommen als quasi gleiche Wahrscheinlichkeit, daher Fokus auf die Summe. 25% weniger Verlust B, also B.","a"
63,9,2,"Sehr schwierig. Option B ist in meinem Kopf als ast sicherer Verlust verbucht, daher war der Vergleich nicht Option A vs Option B, sondern mögliche 6000€ Verlust vs garantierte 3000€. Und hier waren die 55% für 0€ attraktiv genug, den möglichen hohen Verlust in Kauf zu nehmen.","a"
63,10,2,"Schmerzaversion ist immer stärker als die Trauer um nicht erhaltenen Gewinn. Von daher genau gegenteilig zum selben Beispiel mit den positiven Werten: Die Wahrscheinlichkeitsabweichung ist verschwindend gering, das Outcome umso gravierender. Daher ist der Fokus mehr auf der Summe als auf der Wahrscheinlichkeit. Und wenn man die Worst cases vergleicht verliere ich wesentlich lieber nur 3000 statt 6000","b"
63,11,2,"Sicherer Gewinn ist mir an dieser Stelle das Risiko für mehr Gewinn nicht wert. Die Differenz ist zu klein. Bei 2000e hätte ich eher überlegt.","b"
63,12,2,"Ich habe die 2000€ noch nicht als mein Geld angesehen, weil ich wusste ich verliere noch etwas. Aber die Wahrscheinlichkeit, es doch komplett zu bekommen vs ur 1000€ geschenkt zu bekommen war es mir wert.","b"
63,13,2,"50% überhaupt Geld zu bekommen vs 75% nichts zu bekommen sind für mich gravierend genug, dass ich mich hier für die höhere Wahrscheinlichkeit als für den höheren Gewinn entscheide.","a"
63,14,2,"Im Schnitt würde ich bei A öfter verlieren, dafür ist die Verlustsumme immer merklich geringer als bei B. 2000e machen schon einen großen Unterschied, wenn man beide Worst cases vergleicht, die ja auch die gleiche Wahrscheinlichkeit haben. die 25% auf -2000€ sind zwar nicht schön, in dem Fall aber die bessere Wahl für mich","b"
63,15,2,"5€ würden mein Leben nicht verändern. 5000€ jedoch schon. Und wenn ich sie nicht bekomme, geht es mir auch nicht schlechter. Daher versuche ich mein Glück.","a"
63,16,2,"Auch wenn das Risiko bei Option A gering ist (wobei statistisch 99,9% gar nicht sooo gering ist), wäre das Eintreten von 5000€ Verlust in meiner jetzigen Lebenssituation gravierend negativ. 5€ sind mir insofern die Sicherheit wert, nicht 5000€ zu verlieren.","a"
63,17,2,"Garantierter Gewinn ist fast immer besser als möglicher hoher Gewinn, vor allem bei ebenfalls möglichem Verlust. 50/%0 ist zu risikoreich und 1500 Unterschied bei den Gewinnsummen nicht gravierend genug, um das Risiko in Kauf zu nehmen.","b"
63,18,2,"Das Risiko bei Option B Geld zu verlieren war viel zu hoch und die Abwichung zwischen A und B bei der Gewinnsumme viel zu niedrig, als dass sich das Risiko hier lohnen würde. Außerdem abermals: 2000€ helfen sicher. 3000€ Verlust tun aber wesentlich mehr weh.","b"
63,19,2,"Ähnlich dem vorherigen Beispiel. 1000€ garantiert helfen mir garantiert. Die Möglichkeit 3000€ zu verlieren würde mich zu sehr benachteiligen. Das ist für mich keine Spielsumme. Wäre der Betrag kleiner (zB. +/- 30€ vs 10€) sähe das evtl. anders aus.","a"
63,20,2,"Mögliche 6000€ Verlust sind viel zu graviered, als dass sie den möglichen Gewinn aufwiegen. Mir gehts gut genug, dass ich auch mit 0€ zufrieden bin.","b"
64,1,2,"Ansehen aller Informationenda B einen garantierten Gewinn hat, Entscheidung für B","a"
64,2,2,"ansehen aller Infosbei B war die Wahrscheinlichkeit für Null einen Prozentpunkt niedriger plus der mögliche Gewinn war 100€ höher","b"
64,3,2,"Ansehen aller Infosauch wenn der garantierte Gewinn bei B niedriger ist als der mögliche (4 von 5) Gewinn bei A, trotzdem B","a"
64,4,2,"Ansehen aller InfosZufallsauswahl, da beide Lotterien ziemlich ähnlich","a"
64,5,2,"Ansehen aller Informationenbei B ist zwar der Gewinn nur halb so groß, aber die Wahrscheinlich doppelt so hoch und da man nur einmal spielt also B","a"
64,6,2,"Ansehen aller Infosda in beiden Fällen die Gewinnwahrscheinlichkeit gering ist (1 von 1000 vs 2 von 1000), Entscheidung für den möglichen doppelt so hohen Gewinn","a"
64,7,2,"Ansehen aller Infosda bei A zumindest die Chance besteht (1von 5) nichts zu verlieren, Entscheidung für A","a"
64,8,2,"Ansehen aller InfosAuswahl von B, da der Verlust geringer ist (wenn auch etwas wahrscheinlicher)","a"
64,9,2,"Ansehen aller Infosbei B ist zwar der mögliche Verlust doppelt so hoch, aber die Möglichkeit von 0 deutlich höher, also B","b"
64,10,2,"Ansehen aller Infosder Verlust ist bei B nur halb so hoch wie bei A, wenn auch mit doppeltem Risiko (2 von 1000 statt 1 von 1000)darum B","a"
64,11,2,"Ansehen aller InfosEntscheidung für A bei garantiertem Gewinn","b"
64,12,2,"Ansehen aller Infosbei A besteht wenigstens eine Chance nichts zu verlieren","a"
64,13,2,"Ansehen aller InfosEntscheidung für B, da die Gewinnwahrscheinlichkeit höher ist","a"
64,14,2,"Ansehen aller Infos Entscheidung für A, da der mögliche Verlust geringer ist, auch wenn der Verlust wahrscheinlicher ist","b"
64,15,2,"Ansehen aller Infosder garantierte Gewinn bei A ist zwar niedrig, aber eben garantiert, wohingegen bei B nur die Chance 1 von 1000 besteht den deutlich höheren Gewinn zu erzielendarum A","b"
64,16,2,"Ansehen aller InfosEntscheidung für B,da der sehr hohe Verlust aber auch sehr unwahrscheinlich ist, ggü dem garantierten niedrigen Verlust","b"
64,17,2,"Ansehen aller Infosda bei A der Gewinn garantiert ist, Entscheidung für A","b"
64,18,2,"Ansehen aller Infos Entscheidung für A bei garantiertem Gewinn","b"
64,19,2,"Ansehen aller InfosB hat einen garantierten Gewinn, bei A ist Verlust möglichalso B","a"
64,20,2,"Ansehen aller Infosbei A Gewinn möglich, darum A","a"
65,1,2,"Hier gab es bei Lotterie A zwar einen sicheren Gewinn, bei Lotterie B aber keinen potentiellen Verlust. Es gab nur die Chance, dass nichts gewonnen oder verloren wird, mit 1 %. Diese Warhscheinlichkeit ist so gering, (zwar nicht unmöglich aber gering), dass sie mir als eingehbares Risiko erscheint, um potentiell einen 100€ höheren Gewinn, als bei Lotterie A zu erhalten. Ich habe dabei außer acht gelassen, wie hoch die Wahrscheinlichkeit für 2500 über 2400 tatsächlich ist.","b"
65,2,2,"Ich habe mir erst die möglichen Gewinne/Verluste angeschaut, dann die Prozentzahlen. Die Gewinne wahren um 100€ unterschiedlich, die Prozentzahlen um 1 %. In diesem Fall erschien mir der potentielle Mehrwert von 100€ über 1% besser und ich wählte Lotterie A.","a"
65,3,2,"Bei A gibt es mit absoluter Sicherheit einen Gewinn, bei B nur mit 80% Wahrscheinlichkeit. Ich habe mir überlegt, dass ich mich sehr ärgern würde, wenn ich die 20% treffen würde, auch wenn es in Lotterie B 1000€ mehr gäbe. Deswegen wählte ich Lotterie A, den sicheren Gewinn.","b"
65,4,2,"Hier habe ich länger überlegt. Ich habe mir die Wahrscheinlichkeiten von 20% und 25% stattdessen als 1/4 und 1/5 visualisiert und überlegt, wie es wäre, wenn ich diese als Kugeln vor mir hätte und eine wählen müsste. Dabei ist mir aufgefallen, dass die 5% mir doch als großer Unterschied erscheinen, die 1000€ aber nicht als groß genuge Differenz, um die gerinegere Wahrscheinlichkeit einzugehen. Deswegen entscheid ich mich für Lotterie A.","b"
65,5,2,"Hier habe ich schnell gesehen, dass die Wahrscheinlichkeit bei Lotterie B 3000 € zu gewinnen doppelt so hoch ist, als den doppelten Betrag bei Lotterie A. Mit dem Gedanken, dass ich mich ärgern würde, nicht die sicherere Chance genommen zu haben, wählte ich Lotterie B mit der höheren Wahrscheinlichkeit auf Gewinn.","a"
65,6,2,"Ich habe mir wieder erst die Gewinne/Verluste angeschaut, dann die Prozentzahlen. Der mögliche Gewinn war doppelt so hoch bei A wie bei B. Der Prozentsatz B zu gewinnen war jedoch doppelt so hoch wie bei A. deswegen wählte ich B.","a"
65,7,2,"Entweder ich verliere mit Sicherheit 3000 oder ich verliere vielleicht 4000, auch wenn die Wahrscheinlichkeit sehr hoch ist. Ich würde eher Lotterie A wählen und auf die 20% Chance setzen. Bei nur möglichen Verlusten anstatt Gewinnen erscheint es mir besser, zumindest die Möglichkeit herauszufordern, dass gar kein Verlust entsteht, anstatt ein etwas geringerer mit Sicherheit.","a"
65,8,2,"Auch hier habe ich schnell festgestellt, dass beide Lotterien nur Verluste bergen. Die 5% Unterschied dazu, dass nichts passiert, zwischen A und B erschienen mir hoch genug, dass ich Lotterie B wählte mit dem potentiell höheren Verlust.","b"
65,9,2,"Hier ging es mir wieder mehr um die wahrscheinlichkeit gar nichts zu verlieren, als um die potentiellen Summen. Ich entschied mich für die deutlich höhere Wahrscheinlichkeit nichts zu verlieren bei Lotterie B.","b"
65,10,2,"Bei beiden Lotterien gibt es nur das Potential Geld zu verlieren anstatt zu gewinnen, oder dass nichts passiert. Für den doppelten Verlust gab es die halbe Wahrscheinlichkeit. Auch, wenn 0.1 nicht nach viel weniger aussieht als 0.2 ist es deutlich geringer und deswegen habe ich Lotterie B gewählt.","b"
65,11,2,"(Ich habe erst diesmal gesehen, dass über den Entscheidungen Text steht. Falls vorher schon welcher da stand, habe ich den nie gelesen. sorry...)Nichtsdestotrotz habe ich auch hier abgewägt zwischen sicherem Gewinn und potentiellem 0-Faktor. Es gab hier zwar keinen Verlust, aber mit 50%er Wahrscheinlichkeit hätte ich gar nichts dazu gewonnen, auch wenn der Betrag den es potentiell zu gewinnen gab bei Lotterie A doppelt so hoch war, wie bei Lotterie B. Ich wählte den sicheren Gewinn, auch, wenn er niedriger ist.","a"
65,12,2,"Egal wie mein Guthaben ist (ich habs diesmal gesehen mit den 2000.) ich würde eher die 50% Chance eingehen, gar nichts zu verlieren, als mit Sicherheit einen Verlust zu erleiden.","b"
65,13,2,"Diese Entscheidung ist mir bisher am schwierigsten gefallen. Ich habe mir beide Lotterien wieder mit Kugeln vorgestellt. Bei Lotterie B (habe ich zuerst angeschaut) wäre 1/4 Kugeln ein Gewinn. bei Lotterie A 2/4. Allerdings ist der potentielle Gewinn bei Lotterie B deutlich höher, als bei Lotterie A. Ich habe hier entschieden, dass mir das Risiko zu 75% nichts zu gewinnen den Wert von 6000€ im Vergleich zu 50% nichts gewinnen aber es gibt nur 4000 oder gar 2000€ es Wert ist Lotterie B zu wählen. (frei nach dem Motto YOLO)","b"
65,14,2,"Ich habe hier erst die Prozentzahlen angeschaut, weil es das erste Problem mit 3 Möglichen outcomes war. Dann wurde mir deutlich, dass es bei beiden Lotterien nur Verluste gab. Darauf hin haben mich die Zahlen weniger interessiert, also die Wahrscheinlichkeiten und ich habe die Lotterie gewählt, bei der ich mit höherer Wahrscheinlichkeit keine Verluste mache, B.","b"
65,15,2,"Bei Lotterie A gibt es mit absoluter Sicherheit 5 €, was kein großer Geldbetrag für mich war. Bei Lotterie B gab es mit extrem niedriger Wahrscheinlichkeit 5000€ Euro. Die 5€ haben oder nicht haben, machen keinen großen Unterschied für mich, aber hätte ich die 5000 gewonnen, wäre das ein vergleichsweise großer Erfolg gewesen, es ist aber kein Verlust, sie nicht zu gewinnen.","b"
65,16,2,"Anders als bei meiner vorherigen Überlegung, ist hier der sichere Verlust deutlich geringer. 5 € sind quasi nichts gegen 5000€ und deswegen würde ich eher den sicheren Verlust von 5 € wählen, auch wenn die Chance auf den Verlust von 5000 super gering ist. Sollte ich die Chance treffen, würde ich die Entscheidung bereuen. Deswegen Lotterie B.","a"
65,17,2,"Ich entscheide mich für den sicheren Gewinn anstatt den potentiellen Verlust. Selbe Begründung.","b"
65,18,2,"Genau wie bei der Entscheidung 2 Vorher gibt es hier mit Sicherheit einen Gewinn oder einen potentiellen Gewinn oder Verlust. Hier ist der sichere Gewinn sogar höher, als davor. Ich entscheide mich für den sicheren Gewinn, anstatt für den potentiellen Verlust.","b"
65,19,2,"Hier gibt es entweder mit Sicherheit 1000€ Gewinn oder zu 50-50 3000€ Gewinn oder Verlust. Ich habe lieber die Sicherheit, dass ich einen Gewinn habe, als potentiellen Verlust, auch wenn der potentielle Gewinn 3x so hoch wäre.","b"
65,20,2,"Bei den Lotterien, wo eine Seite sicher 100 % ist weil es nur dieses Ergebnis gibt, schaue ich mir immer erst das zuerst an. Hier war mir sofort klar, Lotterie B ist: garnichts ändert sich. Lotterie A habe ich zuerst gesehen, dass es 50-50 ist und dann gesehen, dass es entweder der Gewinn oder der Verlust der selben Summe ist. Ich habe länger überlegt als sonst und bin zu der Entscheidung gekommen, dass ich lieber hätte, dass sich nichts ändert, als das Risiko zu 50% einzugehen, 6000€ zu verlieren.","a"
66,1,2,"für ein plus an nur 100€ würde ich nicht das höhere risiko eingehen von Variante B","b"
66,2,2,"die wahrscheinlichkeit 0€ zu bekommen ist nur 1% höher. die möglichkeit 100€ mehr zu verdienen lag bei 1% Höher.","b"
66,3,2,"das risiko auf 0 rauszukommen ist mir zu hoch, die differenz dafür zu niedrig um das risiko einzugehen B zu wählen","b"
66,4,2,"die wahrscheinlichkeit auf gewinn ist in B nur gering niedriger","a"
66,5,2,"auch hier habe ich die sichere Variante gewählt. 90€ Gewinnchance erschien mir sehr hoch","b"
66,6,2,"beide varianten haben eine sehr sehr geringe Gewinnmöglichkeit. falls aber A gezogen wird habe ich zumindest einen höheren Gewinn","a"
66,7,2,"in Variante A habe ich immerhin noch eine 20%ige Chance auf einen Gewinn","a"
66,8,2,"variante B hat zwar eine 5% höhere Verlustmöglichkeit, dafür sind es aber 1000€ weniger als in Variante A","a"
66,9,2,"grundsätzlich vergleiche ich bei allen Beispielen die Wahrscheinlichkeiten der Gewinne/Verluste und entscheide dann welche Variante mir sinnvoller erscheint. in diesem Fall erschien mir Variante A sinnvoller","a"
66,10,2,"Lotterie b hat eine minimal größere Chance auf Verlust, jedoch ist dieser dann nur halb so hoch wie in Variante A. das rechtfertigt mir meine Wahl","a"
66,11,2,"die wahrscheinlichkeit 0€ zu bekommen in B ist zu hoch","b"
66,12,2,"hier setze ich auf risiko obwohl ich die chance habe mehr zu verlieren","a"
66,13,2,"lotterie biete bei gewinn eine höhere summe, Variante B dafür aber eine sichere Möglichkeit auf Gewinn","a"
66,14,2,"in Lotterie B habe ich zwar im blödsten Fall einen höheren Verlust, dafür aber eine größere Chance auf 0 rauszukommen.","b"
66,15,2,"die Möglichkeit eine hohe Summer in Variante A zu gewinnen ist zwar sehr gering, der Gewinn in Variante B aber so niedrig dass ich das risiko eingehe","a"
66,16,2,"der Verlust in Lotterie B steht in keinerlei Verhältnis zum Verlust in Lotterie A","b"
66,17,2,"hier habe ich sicherheit gewählt","a"
66,18,2,"ich bevorzuge die sichere Variante","a"
66,19,2,"Sicherheit","b"
66,20,2,"Lust auf Risiko","a"
67,1,2,"die sichere option 2400 euro zu gewinnen, war mir mehr wert, als die unsichere option maximal 2500 zu gewinnen mit dem risiko auch gar nichts zu haben. die differenz von nur 100 war für mich ein grund mich für die sichere option zu entscheiden","a"
67,2,2,"entscheidung unsicher, war mir eigentlich egal, da ich die chance zu gewinnen als sehr klein einschätze, wollte aber die wahrscheinlichkeit um 1% erhöhen, weil die 100euro mehrwert bei der anderen option mir nicht genug verlockend waren um ein höheres risiko zu tragen","a"
67,3,2,"sicherheit zu gewinnen ausschlaggebend, ich hätte b nur gewählt, wenn die mögliche summe um einiges höher gewesen wäre","a"
67,4,2,"der mögliche zu gewinnende betrag war bei b höher, auch wenn die wahrscheinlichkeit bei a zu gewinnen minimal höher war, da kein verlust möglich war, habe ich mich für die etwas riskantere option entschieden","b"
67,5,2,"90 prozentige chance zu gewinnen find ich viel ausschlaggebender als die etwas höhere summe mit weniger gewinnchancen","a"
67,6,2,"die wahrscheinlichkeit zu gewinnen ist so gering, dass ich eigentlich mit keinem gewinn rechne. daher habe ich die höhere summe gewählt trotz der geringeren wahrscheinlichkeit, weil keine der optionen wirklich sicher war und ich dann einfach hoffe glück zu haben","a"
67,7,2,"die möglichkeit bei b evtl nichts zu verlieren, war ausschlaggebend und der unterschied zwischen 3000 und 4000 nicht allzu hoch, beides kacke","b"
67,8,2,"das sehr große risiko eine hohe summe zu verlieren, haben mich dazu gebracht mich für die um 1000 weniger hohe summe zu entscheiden. ich bin davon ausgegangen (augrund der relativ hohen wahrscheinlichkeit), dass ich diese summe verlieren könnte, die 5% Differenz waren für mich nicht ausschlaggebend","b"
67,9,2,"bei diesen großen summen ist die hoffnung nicht zu verlieren bei weniger wahrscheinlichkeit so verlockend, dass ich dann auch die größere summe in kauf nehme","b"
67,10,2,"angst 6000 Euro zu verliern zu groß, wahrscheinlichkeit immernoch sehr gering zu verlieren, dadurch lieber b","a"
67,11,2,"lieber sicher geld gewinnen, als 50/50 zu verlieren, 500euro sind für mich schon viel geld und ich würde auf jeden fall eher diese nehmen, als das risiko einzugehen gar nichts zu haben","a"
67,12,2,"differenz zwischen 1000 und 500 nicht mega groß, das nehme ich in kauf für die 50% chance gar nichts zu verlieren","b"
67,13,2,"gewinnchance bei b höher, gewinnchance ist wichtiger für mich als summe","a"
67,14,2,"entscheidung war schwierig. weil ich eig davon ausgegangen bin zu verlieren bei so hohen prozenten. für mich war schlussendlich ausschlagegben, dass 25 % risiko zwar sehr hoch ist, aber die 50% chance zu verliereren einfach höher und ich somit einfach hoffe, dass mich nicht die 25% treffen","a"
67,15,2,"lieber safer gewinn, als sehr unsafer hoher gewinn. trotzdem verlockend","b"
67,16,2,"ich habe mich für b entschieden, da ich das sehr minimale risiko in kauf genommen hab sehr viel zu verlieren, da die wahrscheinlichkeit so gering war, ich wollte nicht zu 100 % verlieren, auch keinen minimalen betrag,so wie es bei a gewesen wäre","b"
67,17,2,"sicherer gewinn besser, als große wahrscheinlichkeit etwas verlieren zu können","a"
67,18,2,"sicherer gewinn ausschlaggebend, gefahr zu verlieren zu groß, hätte ich nur gemacht bei seeeehr viel größeren summen","a"
67,19,2,"sichere 1000 euro ausschlaggebend, das risiko zu verlieren bei b war mir zu hoch","b"
67,20,2,"6000 zwar sehr verlockend, aber die angst diese zu verlieren zu hoch bei einer wahrscheinlichkeit von 50%","a"
68,1,2,"Sicherer Gewinn bei Lotterie B, bei Lotterie A zu gleichen Anteilen bei einer Wahrscheinlichkeit die gleiche Summe zu gewinnen, ggf. wenig mehr... da entscheide ich mich für den sicheren Weg.","a"
68,2,2,"Die Risiko-Unterschiede wirken auf mich marginal. Jedoch will ich anmerken, dass ich bei Wahlmöglichkeit weder auf A noch auf B eingegangen wäre.","b"
68,3,2,"Bei einem pot. Verlustgeschäft bei nichteintreten meines Gewinns hätte ich hier nicht das Risiko gewählt, aber 80% sind recht gute Chancen.","a"
68,4,2,"Hierbei entscheidet bei mir der Gewinn, bei einer Wahrscheinlichkeit von 20% 1k mehr zu bekommen bei je keinem Negativ-Risiko, da riskiere ich die 5%-Wahrscheinlichkeitsunterschied.","a"
68,5,2,"Bei einem Risikofaktor von 90-10 entscheide ich mich für Lotterie B","a"
68,6,2,"ggf. würde ich hier gar nicht spielen, jedoch entscheide ich hier zugunsten der geringeren Verluste","b"
68,7,2,"Die Entscheidung fiel schon schwerer, da ich bei Verlustgeschäften immer die (hier fiktive) Endsumme vor Augen habe, welche nach einem Verlustgeschäft noch bleibt... aber lieber nehme ich das, was ich kontrollieren kann, als ggf. eine höhere Summe evtl. bezahlen zu müssen.","a"
68,8,2,"Wie vorher auch: bei einem drohenden Verlust akzeptiere ich die höhere Wahrscheinlichkeit des Eintrittes vor der geringeren Summe.","b"
68,9,2,"Hier kommt doch etwas Spielernatur bei mir auf. Auch wenn diese rein fiktive Summe bei mir nur beim Ansehen Bauchweh auslöst, ist hierbei mir die Wahrscheinlichkeit einfach zu hoch, eine Zahlung ganz abzuwenden.","a"
68,10,2,"Hier zeigt sich der Unterschied bei dem Risiko-Prozentsatz als vergleichbar gering, sodass lediglich die ggf. geforderte Summe ausschlaggebend wirkt.","b"
68,11,2,"Auch wenn es sich hier um vergleichsweise geringere Summen handeln sollte, dies ändert nichts an meinem Zögern, eine sichere Summe gegen das Risiko abzuwägen.","a"
68,12,2,"Ich entscheide mich für das Risiko, da für mich eine alternativloses Minusgeschäft einfach nicht attraktiv wirkt.","a"
68,13,2,"Lieber eine 50% Gewinnchance auf eine kleinere Summe als 25% auf eine höhere.","b"
68,14,2,"Das umgekehrte Muster zur vorherigen Aufgabe. Hier arbeitet die Risikowahrscheinlichkeit mehr für uns, daher nehme ich das Risiko in Kauf, ggf. mehr Abgaben leisten zu müssen.","a"
68,15,2,"Ich empfinde das Risiko bei Lotterie B als zu abschreckend.","b"
68,16,2,"Ein sicheres Verlustgeschäft bei Lotterie B im Gegensatz zu einer sehr hohen Wahrscheinlichkeit, dem Verlust bei Lotterie A zu umgehen, hat mich dazu bewogen, meine Entscheidnung zu treffen.","a"
68,17,2,"Auch hier gilt: die Lotterie, welche ein potentielles Verlustgeschäft integriert hat, wirkt abschreckend. Daher Lotterie A trotz geringerem Gewinn.","b"
68,18,2,"Hier erziele ich mit Lotterie A einen sicheren Gewinn, wobei mir Lotterie B lediglich einen Münzwurf zu 1k mehr anbietet. Ich spiele auf Save und behalte den Pott.","b"
68,19,2,"Auch hier: Ich spiele lieber auf Nummer sicher als einen höheren Gewinn durch einen virtuellen Münzwurf zu riskieren.","b"
